DY
100
9
c0;c1;c2;c3;c4;c5;c6;c7;c8;
T02_10.jpg; 0.0334674556509; 3.25146809896; 1.0; 0.00707006060657; 0.369033203125; 31.0780208333; 0.075124314287; 1.0; 2
T06_10.jpg; 0.0165910417964; 1.36769205729; 1.0; 0.00110738125106; 0.135078125; 32.9165625; 0.197946184264; 1.0; 6
T03_30.jpg; 0.050592294342; 8.14866210937; 1.0; 0.0145913354082; 0.900068359375; 34.4366666667; 0.0877587106917; 1.0; 3
T04_10.jpg; 0.0283345772918; 3.172734375; 1.0; 0.00208016542056; 0.358186848958; 26.837109375; 0.102771314091; 1.0; 4
T08_30.jpg; 0.0328642930179; 4.47625; 1.0; 0.00491627473187; 0.484879557292; 28.6673958333; 0.0616979838477; 1.0; 8
T24_20.jpg; 0.284994128423; 22.0741503906; 1.0; 0.116223253655; 2.67187174479; 18.3501041667; 0.0503983374702; 1.0; 24
T07_40.jpg; 0.0360124908829; 6.32015950521; 1.0; 0.00286873726388; 0.741839192708; 23.7916666667; 0.112122104857; 1.0; 7
T09_40.jpg; 0.0266360412723; 3.70478515625; 1.0; 0.00225427462266; 0.420192057292; 28.988515625; 0.100892591116; 1.0; 9
T21_10.jpg; 0.0233744640899; 2.1266015625; 1.0; 0.00171487431525; 0.239518229167; 30.3505989583; 0.12763322595; 1.0; 21
T12_10.jpg; 0.0252180665523; 2.72311848958; 1.0; 0.00294734730033; 0.29177734375; 30.5041145833; 0.0774838552687; 1.0; 12
T07_20.jpg; 0.0291203639068; 3.04446940104; 1.0; 0.00211652714287; 0.349928385417; 26.027734375; 0.133962325647; 1.0; 7
T15_30.jpg; 0.0262338325439; 2.07381184896; 1.0; 0.00212033018; 0.225654296875; 27.7825; 0.158616594908; 1.0; 15
T19_10.jpg; 0.0649816079207; 12.754827474; 1.0; 0.0152570896195; 1.46295572917; 24.0573958333; 0.0510160529243; 1.0; 19
T20_20.jpg; 0.583232934754; 38.0855143229; 1.0; 0.246998551418; 4.97206380208; 7.11598958333; 0.141964586427; 1.0; 20
T18_30.jpg; 0.147252492548; 19.8601269531; 1.0; 0.0498435690152; 2.32657877604; 19.2790364583; 0.05161309842; 1.0; 18
T25_20.jpg; 0.136910373863; 18.8173111979; 1.0; 0.0456487138594; 2.25607096354; 19.1174739583; 0.109371548525; 1.0; 25
T21_30.jpg; 0.0248070461858; 1.30704427083; 1.0; 0.00170733151369; 0.145608723958; 28.1272916667; 0.124169745127; 1.0; 21
T12_20.jpg; 0.0263637827098; 2.74331705729; 1.0; 0.00371743607547; 0.299840494792; 30.8954947917; 0.0871403036329; 1.0; 12
T21_40.jpg; 0.0285138743396; 3.60535481771; 1.0; 0.00218748102865; 0.413470052083; 28.0805208333; 0.102025682682; 1.0; 21
T10_40.jpg; 0.027570290737; 1.99437174479; 1.0; 0.00193826034371; 0.222177734375; 26.7866927083; 0.115148024368; 1.0; 10
T01_30.jpg; 0.0723507094626; 12.6530110677; 1.0; 0.0207088088648; 1.41453450521; 26.6755208333; 0.0438422618654; 1.0; 1
T15_20.jpg; 0.0345154597099; 4.00955403646; 1.0; 0.00265180882852; 0.46966796875; 24.623046875; 0.142920282491; 1.0; 15
T01_10.jpg; 0.070751757654; 11.92515625; 1.0; 0.0203424118698; 1.38637044271; 27.2471614583; 0.0463691895379; 1.0; 1
T16_20.jpg; 0.0393653562871; 10.6094401042; 1.0; 0.00551043429062; 1.10522786458; 26.46390625; 0.0478031348122; 1.0; 16
T06_30.jpg; 0.026513342469; 3.95718424479; 1.0; 0.00199583358072; 0.446507161458; 28.1347395833; 0.108973528417; 1.0; 6
T17_30.jpg; 0.0253175591129; 1.13459960938; 1.0; 0.00170630489091; 0.120849609375; 27.4073958333; 0.106394585016; 1.0; 17
T13_30.jpg; 0.0196505199799; 2.38860026042; 1.0; 0.0017090736273; 0.254479166667; 32.7901041667; 0.126456045935; 1.0; 13
T10_10.jpg; 0.0540903418554; 9.05544596354; 1.0; 0.00872827682164; 1.06017578125; 21.183359375; 0.126479564328; 1.0; 10
T11_40.jpg; 0.0320931211098; 3.77302408854; 1.0; 0.0070904926575; 0.43419921875; 32.536015625; 0.0912016107771; 1.0; 11
T01_20.jpg; 0.0309025528411; 4.69477864583; 1.0; 0.00402720097256; 0.531910807292; 28.8416666667; 0.0699221466488; 1.0; 1
T03_40.jpg; 0.0478446471605; 13.5767447917; 1.0; 0.0114163961533; 1.42087239583; 31.5039322917; 0.0481611511019; 1.0; 3
T06_20.jpg; 0.0217225685927; 1.44561197917; 1.0; 0.00144023149836; 0.148873697917; 29.2272135417; 0.180405407037; 1.0; 6
T23_20.jpg; 0.0358420526466; 5.89471028646; 1.0; 0.00463785577055; 0.632604166667; 26.5920833333; 0.0555492970149; 1.0; 23
T05_20.jpg; 0.0254183188107; 4.59709635417; 1.0; 0.00197849211427; 0.526809895833; 29.1913802083; 0.158603095478; 1.0; 5
T06_40.jpg; 0.0177067233568; 2.05870117188; 1.0; 0.00119550374618; 0.196988932292; 32.3454427083; 0.168074753126; 1.0; 6
T04_30.jpg; 0.0496159717819; 7.64702799479; 1.0; 0.00725381352703; 0.875309244792; 21.3315885417; 0.123313258553; 1.0; 4
T05_40.jpg; 0.0221982737601; 5.71500325521; 1.0; 0.00160192582402; 0.555751953125; 30.2145833333; 0.14898644922; 1.0; 5
T03_10.jpg; 0.0644933006657; 7.6480078125; 1.0; 0.0213589736182; 0.852652994792; 32.6276302083; 0.0904828840044; 1.0; 3
T05_10.jpg; 0.025207007671; 3.56970703125; 1.0; 0.00175150738535; 0.363274739583; 27.654140625; 0.124501111984; 1.0; 5
T22_40.jpg; 0.0345561789773; 5.54290690104; 1.0; 0.0036989725982; 0.64306640625; 26.027734375; 0.104990704812; 1.0; 22
T02_20.jpg; 0.0452130305597; 4.61017578125; 1.0; 0.0124940443524; 0.547666015625; 32.0678645833; 0.0588144006729; 1.0; 2
T22_20.jpg; 0.0562372425451; 7.40295247396; 1.0; 0.0133781001906; 0.873714192708; 25.8602604167; 0.0829194514592; 1.0; 22
T14_40.jpg; 0.029877656156; 5.96836263021; 1.0; 0.00384986265433; 0.656637369792; 29.8561197917; 0.0638033163918; 1.0; 14
T14_20.jpg; 0.0340969035193; 9.13823567708; 1.0; 0.00337253499763; 0.959046223958; 27.0680989583; 0.0402792061912; 1.0; 14
T13_40.jpg; 0.0205134174641; 2.84955403646; 1.0; 0.00196174134776; 0.319563802083; 32.8929166667; 0.186542320675; 1.0; 13
T14_30.jpg; 0.0317068103483; 5.98808919271; 1.0; 0.00418668327136; 0.648984375; 28.4982552083; 0.0700939668443; 1.0; 14
T17_20.jpg; 0.0261937131805; 1.41758138021; 1.0; 0.00181018403699; 0.159254557292; 27.2545833333; 0.0984532598707; 1.0; 17
T25_30.jpg; 0.266179833693; 22.737014974; 1.0; 0.103889901227; 2.83182617187; 15.6847916667; 0.0680120857875; 1.0; 25
T19_40.jpg; 0.0551705488201; 9.34214192708; 1.0; 0.0104225105457; 1.06612955729; 22.6530729167; 0.0815642295625; 1.0; 19
T22_10.jpg; 0.0792825442246; 17.2608040365; 1.0; 0.0186590598384; 2.03112630208; 20.7349739583; 0.0772726863861; 1.0; 22
T25_10.jpg; 0.178524465835; 19.7854557292; 1.0; 0.0643138487894; 2.30869140625; 18.1141927083; 0.0659037235896; 1.0; 25
T12_30.jpg; 0.0264799789829; 3.59572591146; 1.0; 0.00224047553173; 0.369918619792; 28.50015625; 0.0681708294127; 1.0; 12
T21_20.jpg; 0.0211601992173; 2.48591796875; 1.0; 0.00162667190356; 0.288089192708; 32.2425520833; 0.140180674574; 1.0; 21
T24_30.jpg; 0.292716484049; 23.4527148437; 1.0; 0.118009532953; 2.90337239583; 16.971171875; 0.0503731604682; 1.0; 24
T01_40.jpg; 0.0639295072235; 13.7801855469; 1.0; 0.0158061886804; 1.61536783854; 26.4445572917; 0.050881487698; 1.0; 1
T09_20.jpg; 0.0226146939621; 2.60673177083; 1.0; 0.00167852932323; 0.295791015625; 30.8038802083; 0.10749614279; 1.0; 9
T20_30.jpg; 0.598171529752; 41.5754394531; 1.0; 0.253862663312; 5.43525390625; 6.662578125; 0.175564045885; 1.0; 20
T25_40.jpg; 0.222172452358; 18.8580208333; 1.0; 0.0868080252715; 2.3178125; 18.5248958333; 0.0813486162398; 1.0; 25
T07_30.jpg; 0.0294731674669; 2.80273111979; 1.0; 0.00213043234225; 0.319114583333; 25.6778385417; 0.140066663594; 1.0; 7
T04_20.jpg; 0.0379005695735; 6.07690104167; 1.0; 0.00293311074136; 0.676559244792; 22.6940625; 0.11028826135; 1.0; 4
T10_20.jpg; 0.0269560844296; 2.26722330729; 1.0; 0.00188581430833; 0.249635416667; 26.8784635417; 0.129540063137; 1.0; 10
T18_10.jpg; 0.110858842689; 20.775250651; 1.0; 0.0325156764907; 2.34542643229; 20.1816666667; 0.0407027472602; 1.0; 18
T08_40.jpg; 0.0443534175186; 6.2659375; 1.0; 0.00840030992155; 0.706910807292; 26.1177864583; 0.0737355580012; 1.0; 8
T17_40.jpg; 0.0248464099201; 1.21153645833; 1.0; 0.00168632411683; 0.129973958333; 27.8778645833; 0.0888289556079; 1.0; 17
T18_40.jpg; 0.0710201391767; 21.4313802083; 1.0; 0.0139013572453; 2.310859375; 20.091953125; 0.0502299691518; 1.0; 18
T15_40.jpg; 0.0301934887257; 5.03439453125; 1.0; 0.00244039583089; 0.610052083333; 27.315546875; 0.142752902243; 1.0; 15
T23_40.jpg; 0.0234525890242; 4.76517252604; 1.0; 0.002327592469; 0.462229817708; 31.4329166667; 0.0619478577084; 1.0; 23
T16_40.jpg; 0.0897601688885; 14.7611263021; 1.0; 0.0272992179272; 1.64194986979; 26.0316145833; 0.0278710686154; 1.0; 16
T16_10.jpg; 0.0901447811758; 11.3361197917; 1.0; 0.0276500190002; 1.28989257812; 24.7161197917; 0.0444288660261; 1.0; 16
T18_20.jpg; 0.0675016401071; 18.54859375; 1.0; 0.0135032621542; 2.01215169271; 21.48625; 0.0445320750978; 1.0; 18
T03_20.jpg; 0.0358996913283; 5.90464192708; 1.0; 0.00901255836804; 0.634573567708; 34.5992708333; 0.0994327928119; 1.0; 3
T19_20.jpg; 0.0461453534433; 6.73321614583; 1.0; 0.00799311734756; 0.771842447917; 24.1329427083; 0.104091324382; 1.0; 19
T11_20.jpg; 0.0321769105; 3.71771809896; 1.0; 0.00679218571601; 0.428935546875; 31.3977083333; 0.105380211978; 1.0; 11
T11_30.jpg; 0.0359030402027; 3.59895507812; 1.0; 0.00839604365917; 0.417275390625; 31.4116927083; 0.091499471071; 1.0; 11
T16_30.jpg; 0.0662141529538; 10.4423990885; 1.0; 0.0186144868139; 1.11788085938; 26.5430729167; 0.0435675738864; 1.0; 16
T19_30.jpg; 0.0461734421713; 8.16547526042; 1.0; 0.00734442984568; 0.898597005208; 23.5904947917; 0.0773961747275; 1.0; 19
T22_30.jpg; 0.0503995598894; 8.38436848958; 1.0; 0.00929927746849; 0.960856119792; 23.778515625; 0.0782855998357; 1.0; 22
T14_10.jpg; 0.0330717709117; 6.02896158854; 1.0; 0.00388133542328; 0.671604817708; 28.246328125; 0.0585451861911; 1.0; 14
T04_40.jpg; 0.0838983317003; 19.5799707031; 1.0; 0.0193515006372; 2.38219401042; 19.5515104167; 0.124333095593; 1.0; 4
T23_30.jpg; 0.0237688309556; 4.29385742188; 1.0; 0.00246707268396; 0.433616536458; 31.4826302083; 0.0824242530187; 1.0; 23
T23_10.jpg; 0.0258713651661; 2.90317708333; 1.0; 0.00332874108341; 0.325016276042; 30.9141666667; 0.102706459173; 1.0; 23
T11_10.jpg; 0.111401196179; 2.9201171875; 1.0; 0.0412253714397; 0.36310546875; 24.417734375; 0.169828065279; 1.0; 11
