DY
100
8
c0;c1;c2;c3;c4;c5;c6;c7;
T05_3196.jpg; 0.997395699425; 0.0789467878662; 7.34341191538; 19.5698813339; 3.94507261359; 0.00655743393677; 62.1382439848; 5
T03_2989.jpg; 0.999988724486; 1.15697052339; 6.56298325521; 297.803217798; 2.55896238988; 0.0309500307556; 219.96186858; 3
T04_372299.jpg; 0.999715546704; 1.65597668728; 7.09447213124; 59.2833500854; 5.21205370103; 0.00976983204337; 72.4530744337; 4
T02_2168.jpg; 0.995815771135; 0.754091151854; 7.68952201587; 15.4270108323; 3.05507010854; 0.00547551834089; 32.7107465685; 2
T05_3179.jpg; 0.999885832448; 0.312833503672; 6.85320387986; 93.5844866432; 2.1148918109; 0.013215207724; 126.588474789; 5
T01_2526.jpg; 0.99998286584; 2.09143182403; 6.79956787629; 241.582168694; 5.92512930657; 0.0194975080121; 160.659466019; 1
T05_3212.jpg; 0.998267744846; 1.08751624856; 7.62814905421; 24.0058776475; 4.19902483629; 0.00563069843285; 54.5164222268; 5
T04_372296.jpg; 0.999965518676; 1.12432439717; 6.90548299262; 170.294469563; 2.54550595629; 0.0180539754962; 141.326520184; 4
T02_2147.jpg; 0.998873059108; 1.13191963241; 7.48755667844; 29.7717649076; 2.93915184049; 0.007264297081; 39.6557977652; 2
T01_1893.jpg; 0.998699174063; 0.322582389839; 7.38257626612; 27.7081641341; 2.8067172826; 0.00665917902919; 67.2177531207; 1
T03_3034.jpg; 0.999984383891; 1.21907591696; 6.94467329185; 253.052247613; 2.66791380909; 0.0240426695073; 180.776832026; 3
T05_3203.jpg; 0.999078482539; 0.231315725325; 7.39115919079; 32.9266857209; 2.06030201908; 0.00691734824942; 66.9737657509; 5
T03_3016.jpg; 0.999989120355; 1.67376471147; 6.4760450902; 303.172829964; 4.31885850898; 0.028492486322; 214.235004655; 3
T05_3173.jpg; 0.998436449399; -0.116660487847; 7.34215485338; 25.2699418893; 2.61416659125; 0.0068082161986; 66.6183955033; 5
T02_2164.jpg; 0.998658022014; 0.856521969102; 7.669318857; 27.2794557548; 2.26066114307; 0.00597521165125; 43.0812760055; 2
T04_372302.jpg; 0.999680513587; 0.941038760393; 6.7344692586; 55.9376757185; 3.99558635216; 0.0128616688137; 79.4851132686; 4
T03_3017.jpg; 0.99999086029; 1.66675974928; 6.48869218441; 330.774336144; 4.11401956316; 0.031056211332; 217.517704169; 3
T05_3161.jpg; 0.999648281314; 2.54723780021; 7.45029173466; 53.3121123635; 10.3504907075; 0.00710791860012; 68.0867522706; 5
T05_3147.jpg; 0.998121887242; 0.721174390188; 7.24605501588; 23.0531862021; 4.89323884588; 0.00703454739785; 65.9348127601; 5
T03_2984.jpg; 0.999988664253; 1.69476996649; 6.92985903696; 297.010951928; 4.36784981522; 0.024931696223; 190.029388612; 3
T05_3225.jpg; 0.999142974448; -0.0243527737499; 7.10895585922; 34.1441994207; 2.45311818501; 0.00862487650852; 75.5107938321; 5
T05_3210.jpg; 0.998429143365; 0.271856772679; 7.56126840972; 25.2110160676; 2.7531249744; 0.00602352495795; 58.3197686428; 5
T01_2531.jpg; 0.999932361817; 3.04629041263; 7.27901543669; 121.587616573; 11.3488912536; 0.010197844032; 89.2821245003; 1
T04_372290.jpg; 0.999878137013; 0.935558804457; 6.95498068122; 90.5811074249; 2.24328438536; 0.0126051287257; 101.269604182; 4
T01_2525.jpg; 0.999992072461; 2.08576590854; 6.79215401613; 355.164122327; 5.54076776693; 0.0237736688291; 205.689782709; 1
T03_3032.jpg; 0.999995779552; 1.34854539716; 6.46216226702; 486.765543136; 3.1502714586; 0.0417809730474; 331.364897239; 3
T04_372305.jpg; 0.999981582105; 2.24286953843; 6.71421666924; 233.010777799; 6.11425350395; 0.0221915130137; 134.857824584; 4
T02_2162.jpg; 0.99708687431; 1.45877407803; 7.48934649688; 18.5006457792; 7.26227171893; 0.00650858292139; 34.859970127; 2
T03_2975.jpg; 0.99999745268; 1.19729069556; 6.39204714092; 626.552779024; 2.53069717692; 0.0619149421531; 414.520537715; 3
T01_2041.jpg; 0.999231348833; 4.11247195708; 7.58873454431; 36.0552390954; 22.4333698877; 0.00611223371666; 50.3648058252; 1
T01_2535.jpg; 0.999922498064; 2.0614600918; 6.88206463792; 113.586546451; 6.05862594456; 0.0124303766814; 107.547619048; 1
T05_3254.jpg; 0.99990449862; 0.827660734295; 7.07197936461; 102.323276306; 2.04102822786; 0.011224432086; 115.611650485; 5
T03_2972.jpg; 0.999949309713; 1.30797157481; 7.217167658; 140.451575615; 2.95358316068; 0.0156852644372; 105.012845407; 3
T02_2167.jpg; 0.997999650739; 0.309125976185; 7.49823118124; 22.3363537748; 2.11495618732; 0.00652217510974; 44.337746396; 2
T01_1998.jpg; 0.993164295807; -0.0771779153443; 7.8162459486; 12.0536594902; 2.80970115946; 0.00478764301453; 35.0120333652; 1
T04_372293.jpg; 0.9996727918; 1.5006799189; 7.06341153353; 55.2734848382; 4.07548529467; 0.012364043437; 52.2133554345; 4
T03_2993.jpg; 0.999992403079; 1.62397696642; 6.75799110656; 362.810246243; 4.01088813727; 0.031298911709; 232.112729234; 3
T05_3158.jpg; 0.999680135686; 0.425073224925; 7.06752723308; 55.9046117832; 1.53613224535; 0.00931339376729; 90.1722784549; 5
T03_2971.jpg; 0.999988787376; 1.7203894482; 6.91349944606; 298.637215192; 4.60910582734; 0.02335356055; 204.460422616; 3
T04_372304.jpg; 0.99972263952; 2.06542763985; 7.11442206606; 60.0367913552; 6.42722212824; 0.0102944248957; 58.3179170344; 4
T01_2046.jpg; 0.997124540331; 1.0191312417; 7.77019591552; 18.6217744522; 4.69462681278; 0.00515973144899; 39.3274731042; 1
T03_3020.jpg; 0.99998156965; 1.32669905706; 6.86292896146; 232.932030032; 3.02663177138; 0.0229632906985; 165.565325936; 3
T05_3183.jpg; 0.999980479833; 1.23992159387; 6.30186153912; 226.336187648; 3.45472040017; 0.0227179114824; 224.634708738; 5
T03_3044.jpg; 0.999963266545; 1.28721839396; 7.17396093566; 164.991334507; 2.92986854809; 0.0175913510138; 121.397913346; 3
T03_3023.jpg; 0.999991995529; 1.62114151527; 6.60588192236; 353.453211862; 4.01823481374; 0.0307842909148; 231.467083389; 3
T05_3186.jpg; 0.99801380757; 0.745483150116; 7.43838070383; 22.4159739786; 2.89519978356; 0.0061893219885; 59.9250154927; 5
T05_3221.jpg; 0.999134643343; 0.00168167244658; 7.25360257864; 33.9793009011; 2.47188276022; 0.0076500628587; 77.2197344957; 5
T04_372294.jpg; 0.999966878729; 1.98260893865; 6.98172994512; 173.755798815; 5.70910260548; 0.0182275819807; 118.278779473; 4
T03_3036.jpg; 0.999978127499; 1.67420328918; 6.43662993246; 213.818871086; 4.67866358195; 0.0224090321635; 173.109773463; 3
T02_2159.jpg; 0.998702668435; 0.723838126685; 7.45792492857; 27.7455036451; 2.09312931423; 0.00742559209246; 39.7714712472; 2
T05_3214.jpg; 0.998583505247; 1.18537162957; 7.6757349385; 26.55123392; 4.0714961829; 0.005523803838; 52.9125169642; 5
T02_2161.jpg; 0.999202348762; 0.448157378385; 7.31757205636; 35.3932302439; 1.72832924076; 0.00847781212902; 51.519664308; 2
T01_1892.jpg; 0.999657706163; 0.393801694364; 6.80837714794; 54.0413412688; 2.10057521242; 0.0104354318073; 105.335248663; 1
T04_372295.jpg; 0.999956044115; 1.24436144153; 7.00949652657; 150.827988398; 2.94374911456; 0.0166441195955; 121.718446602; 4
T01_2536.jpg; 0.999842194316; 2.40766490181; 7.3261360025; 79.5984130624; 8.22017584669; 0.00876021065416; 75.7933425798; 1
T05_3223.jpg; 0.998334179846; 0.301037440786; 7.40961000679; 24.4807046378; 2.89378824782; 0.0066267558295; 58.0172472873; 5
T01_2133.jpg; 0.995205398011; -0.905140438768; 7.61053530637; 14.4072164476; 3.59973211119; 0.00551816698653; 47.7431807675; 1
T04_372308.jpg; 0.999919882197; 1.34852815635; 6.93219164874; 111.716697049; 3.61479942842; 0.0129487282966; 110.698678208; 4
T05_3220.jpg; 0.999646963485; 0.631726137851; 7.11007038188; 53.2124814334; 2.12285518713; 0.00931918423294; 82.5493339354; 5
T01_2042.jpg; 0.998329014167; 1.95130318774; 7.73483074013; 24.4427723298; 7.1282485642; 0.0052750638069; 45.6398520573; 1
T01_2530.jpg; 0.999685120741; 2.27486315197; 7.41393636834; 56.3455453842; 8.03406379034; 0.00768659177625; 66.5043920481; 1
T01_2532.jpg; 0.999901900819; 2.96899723206; 7.56717378939; 100.959224426; 10.9450216209; 0.00839493238875; 71.7682769915; 1
T04_372310.jpg; 0.999889334396; 1.5963290336; 7.29890830071; 95.0538338656; 4.57591189835; 0.0110520387409; 83.1002792925; 4
T05_3197.jpg; 0.99958328836; 0.874050677181; 7.22750665472; 48.9769433807; 3.52141278308; 0.0082821068331; 77.6281873466; 5
T04_372291.jpg; 0.999925932321; 1.81136428974; 6.80381982701; 116.190213183; 4.99417255507; 0.0152964876091; 97.6833698716; 4
T04_372309.jpg; 0.999834976139; 1.97354711536; 7.25036435783; 77.8378427682; 6.10124696586; 0.00954739345583; 76.7037590241; 4
T04_372313.jpg; 0.999735026042; 1.30696309771; 7.32366129256; 61.4243907915; 3.44407082055; 0.00911183318613; 67.5733549083; 4
T04_372306.jpg; 0.999975009392; 1.35592997277; 6.93336429763; 200.035077153; 3.17717389619; 0.0183472072624; 156.850274886; 4
T02_2143.jpg; 0.998625790158; 1.20076993286; 7.51372259589; 26.9572050163; 3.4864718231; 0.00706238099727; 36.3712621359; 2
T01_2539.jpg; 0.999519988078; 2.28840965281; 7.33007892319; 45.63202373; 10.1497862663; 0.00768630933557; 65.7102585098; 1
