DY
100
8
c0;c1;c2;c3;c4;c5;c6;c7;
T14_30.jpg; 0.99999954618; -0.121789742092; 7.11014343596; 1484.42498768; 1.63042490551; 0.00905464742449; 2781.5876888; 14
T17_20.jpg; 0.99999992271; -0.0770734005343; 6.27274254643; 3596.98087521; 1.3916562898; 0.0183356738408; 5632.71900391; 17
T25_30.jpg; 0.999999440567; -0.387998518407; 7.11571300741; 1336.98333223; 1.88309560732; 0.00889900993771; 2733.77585286; 25
T19_40.jpg; 0.999999654504; -0.338193885317; 6.90804604695; 1701.29020894; 1.53734246005; 0.0105105777317; 3228.84947917; 19
T22_10.jpg; 0.999999311017; -0.356315661059; 7.19838267914; 1204.74662212; 1.81916051623; 0.00821650852627; 2524.11141927; 22
T25_10.jpg; 0.999999554773; -0.129709086695; 6.98197220662; 1498.68108805; 2.06775873205; 0.00969358206855; 2977.86841146; 25
T12_30.jpg; 0.999999527618; -0.148553991132; 7.0677705328; 1454.96742899; 1.75151515334; 0.00921629619598; 2831.24619141; 12
T21_20.jpg; 0.999999822783; 0.577010067647; 6.87513195187; 2375.4543752; 2.07266322061; 0.0114538874308; 3518.63421875; 21
T24_30.jpg; 0.999999429434; 0.522728731563; 7.22027087593; 1323.87513803; 2.45635786239; 0.00806218713125; 2476.70388672; 24
T01_40.jpg; 0.999992237395; -2.17579653985; 7.64312136347; 358.917439655; 7.57151992203; 0.00525989589691; 1615.84001953; 1
T09_20.jpg; 0.999999647629; -0.417840629905; 6.88061093597; 1684.61210592; 1.61304072445; 0.0106500713984; 3271.70193359; 9
T20_30.jpg; 0.999999915775; -0.171776162374; 6.13786104585; 3445.71544348; 1.78101816535; 0.0198501339806; 6097.96115885; 20
T25_40.jpg; 0.999999275954; -0.505129919661; 7.14677706679; 1175.21380854; 2.02423977897; 0.00842329249912; 2587.63545573; 25
T07_30.jpg; 0.999999935103; 0.197094132236; 6.3536486848; 3925.42285154; 1.57842595022; 0.0182570660909; 5608.57070312; 7
T04_20.jpg; 0.99999993797; -0.216086818612; 6.01763842194; 4015.12045406; 1.34308709646; 0.0214108462228; 6577.41195964; 4
T10_20.jpg; 0.999999878708; 0.0356133924722; 6.61417555986; 2871.34022062; 1.44173204256; 0.0144502684275; 4439.12246094; 10
T18_10.jpg; 0.999998661604; -0.623238636164; 7.39499882843; 864.385386117; 2.17236105102; 0.00684919564989; 2104.07290365; 18
T08_40.jpg; 0.999999366642; -0.511684557951; 7.14306542154; 1256.53690656; 1.86077342052; 0.00865552147759; 2658.97619792; 8
T17_40.jpg; 0.999999914688; -0.046404881896; 6.33742427573; 3423.69193575; 1.44952467199; 0.0174681050618; 5366.201875; 17
T18_40.jpg; 0.999999363848; -0.370427662252; 7.15230506057; 1253.77397164; 1.69866743684; 0.00848948743608; 2607.97054036; 18
T15_40.jpg; 0.99999960666; -0.100930530335; 7.04994399666; 1594.46891936; 1.56674617285; 0.00949414223565; 2916.60049479; 15
T23_40.jpg; 0.999999581106; -0.243755218104; 7.01384415962; 1545.06940863; 1.60415891762; 0.00965980542501; 2967.49222656; 23
T16_40.jpg; 0.999995737271; -0.861417718517; 7.67678344813; 484.345442098; 3.41498232146; 0.00524682220883; 1611.82378255; 16
T16_10.jpg; 0.999998901014; 0.289111445646; 7.55530996277; 953.902009691; 1.94182327941; 0.00620669263204; 1906.69597656; 16
T18_20.jpg; 0.999999020211; -0.560342278214; 7.29525136951; 1010.26067469; 1.94411672262; 0.00748545102013; 2299.53055339; 18
T03_20.jpg; 0.999999839464; 0.297030268638; 6.93362588113; 2495.82584599; 1.49037850444; 0.0115771546258; 3556.50190104; 3
T19_20.jpg; 0.999999770471; -0.158035636041; 6.76517629717; 2087.28428698; 1.50873721672; 0.0119880277846; 3682.72213542; 19
T11_20.jpg; 0.999999684299; -0.414883801522; 6.86463740447; 1779.76327665; 1.78618109026; 0.0110890531964; 3406.55714193; 11
T11_30.jpg; 0.999999438599; -0.591741537736; 7.07680024285; 1334.63767399; 2.04624062906; 0.00916233446333; 2814.66914714; 11
T16_30.jpg; 0.999998906299; -0.225119588536; 7.40135730888; 956.203970327; 1.87141755892; 0.00688856372833; 2116.16677734; 16
T19_30.jpg; 0.999999694061; -0.215442282788; 6.87334982947; 1807.93238255; 1.50459421833; 0.0108476206885; 3332.38907552; 19
T22_30.jpg; 0.999999525371; -0.382240646943; 7.04912059821; 1451.51891653; 1.63614223076; 0.0093765768475; 2880.48440755; 22
T14_10.jpg; 0.999998674124; -1.06016358019; 7.27305403999; 868.456747019; 2.77629295233; 0.00742142484453; 2279.86171224; 14
T04_40.jpg; 0.999999782833; -0.000812356378835; 6.76662396087; 2145.86660659; 1.63673088269; 0.0119502367655; 3671.11273438; 4
T23_30.jpg; 0.999999719228; -0.030735206135; 6.93955599223; 1887.22376995; 1.50436788798; 0.0105979398092; 3255.68710938; 23
T23_10.jpg; 0.999999713801; -0.126804846639; 6.91159831472; 1869.24230559; 1.49434271298; 0.0107679803848; 3307.92357422; 23
T11_10.jpg; 0.999999829912; -0.141259969966; 6.66645637884; 2424.73108583; 1.503322438; 0.0133125031789; 4089.60097656; 11
