DY
100
9
c0;c1;c2;c3;c4;c5;c6;c7;c8;
T05_3210.jpg; 0.0351159344224; 2.07426151622; 1.0; 0.0111159640214; 0.235385250981; 39.6727948771; 0.0769436688214; 1.0; 5
T01_2531.jpg; 0.623506894756; 22.0651056539; 1.0; 0.280394962738; 2.65516847516; 13.7009708738; 0.107891536891; 1.0; 1
T04_372290.jpg; 0.661310954119; 22.0665919841; 1.0; 0.297460856298; 2.72977346278; 12.5835200398; 0.136708477395; 1.0; 4
T01_2525.jpg; 0.798321890978; 20.140776699; 1.0; 0.364969961478; 2.41354600092; 10.7406380028; 0.151893880372; 1.0; 1
T03_3032.jpg; 1.07058255524; 8.86521245745; 1.0; 0.501977283388; 1.07514815282; 11.0230740134; 0.245510527289; 1.0; 3
T04_372305.jpg; 0.524460045287; 11.8821787066; 1.0; 0.233161521057; 1.48099391147; 13.6646371565; 0.110634358382; 1.0; 4
T02_2162.jpg; 0.319774143314; 20.070948469; 1.0; 0.133608939125; 2.3859223301; 19.8640776699; 0.041681842089; 1.0; 2
T03_2975.jpg; 1.08475671915; 7.54443614638; 1.0; 0.511730709505; 0.855265123226; 15.641523525; 0.252073415393; 1.0; 3
T01_2041.jpg; 0.119853902813; 8.7786407767; 1.0; 0.0450061201791; 1.02888349515; 27.9174757282; 0.0543142909322; 1.0; 1
T01_2535.jpg; 0.808938028228; 23.5290106334; 1.0; 0.367835457165; 2.89042995839; 9.2417938049; 0.160696010896; 1.0; 1
T05_3254.jpg; 0.0101959653136; 0.180776699029; 1.0; 0.000850821518949; 0.0195145631068; 43.759223301; 0.182049957583; 1.0; 5
T03_2972.jpg; 0.816269386385; 9.5002240478; 1.0; 0.379847011539; 1.15787901419; 18.0755787901; 0.144093866936; 1.0; 3
T02_2167.jpg; 0.218107330566; 26.7169755811; 1.0; 0.0834592295459; 3.10959105619; 19.3456899088; 0.0499754570184; 1.0; 2
T01_1998.jpg; 0.155146622177; 11.5126487078; 1.0; 0.0614100358944; 1.36127444277; 27.3518391905; 0.0478601810708; 1.0; 1
T04_372293.jpg; 0.566250299277; 16.4136869524; 1.0; 0.253405111199; 2.02770542269; 14.9050438077; 0.073701635816; 1.0; 4
T03_2993.jpg; 0.904418754422; 5.82497303128; 1.0; 0.42312505039; 0.704692556634; 15.6752966559; 0.181404437358; 1.0; 3
T05_3158.jpg; 0.0202788782901; 2.29467052262; 1.0; 0.00163947842754; 0.258727535633; 34.8366040074; 0.141275327571; 1.0; 5
T03_2971.jpg; 0.851329856831; 5.93135351228; 1.0; 0.399501363169; 0.77007424329; 20.8621359223; 0.163027383227; 1.0; 3
T04_372304.jpg; 0.210233234604; 26.0471315093; 1.0; 0.0794315032256; 3.14457193292; 18.613945278; 0.089963628262; 1.0; 4
T01_2046.jpg; 0.17478347844; 17.3857255314; 1.0; 0.0673235324296; 2.08488585673; 24.419837313; 0.052217851059; 1.0; 1
T03_3020.jpg; 0.903358916907; 9.83717059639; 1.0; 0.420101567101; 1.19944521498; 12.6779472954; 0.175610773294; 1.0; 3
T05_3183.jpg; 0.00703386117916; 0.2071197411; 1.0; 0.00117122715135; 0.0244741100324; 47.3713592233; 0.176819455572; 1.0; 5
T03_3044.jpg; 0.855505042891; 7.19243587886; 1.0; 0.399965396509; 0.883350239096; 18.7288798725; 0.159148132674; 1.0; 3
T03_3023.jpg; 1.0056143374; 12.9900252693; 1.0; 0.467856678593; 1.61005452853; 9.80662322117; 0.212286519228; 1.0; 3
T05_3186.jpg; 0.0388161643367; 14.3965089857; 1.0; 0.00363526838045; 1.66236314811; 27.2266060731; 0.0648525187302; 1.0; 5
T05_3221.jpg; 0.0251732364212; 0.936100653854; 1.0; 0.00394981170038; 0.112740241728; 32.5793540717; 0.114996249442; 1.0; 5
T04_372294.jpg; 0.735854258431; 7.96193558329; 1.0; 0.339084210565; 1.01109570042; 14.7782400986; 0.128573050625; 1.0; 4
T03_3036.jpg; 1.03320037929; 15.9370873786; 1.0; 0.478832950859; 1.95611650485; 7.43663430421; 0.236146047905; 1.0; 3
T02_2159.jpg; 0.497185181793; 20.002240478; 1.0; 0.219308365965; 2.40272591486; 17.3323375653; 0.0577444572293; 1.0; 2
T05_3214.jpg; 0.0360336015773; 9.87691825869; 1.0; 0.00666763800451; 1.14625743815; 35.1452134878; 0.0658666818459; 1.0; 5
T02_2161.jpg; 0.383788328497; 26.5264110581; 1.0; 0.160717387136; 3.22033898305; 16.4620701004; 0.0549734877638; 1.0; 2
T01_1892.jpg; 0.0445936160279; 8.5839112344; 1.0; 0.00376004904336; 1.01961561324; 21.2981969487; 0.182004807671; 1.0; 1
T04_372295.jpg; 0.669893679186; 9.37289757965; 1.0; 0.309532800273; 1.1825516204; 19.8397374538; 0.111464369024; 1.0; 4
T01_2536.jpg; 0.625984614839; 17.0404530744; 1.0; 0.283368466535; 2.06484049931; 14.7452612113; 0.10399480589; 1.0; 1
T05_3223.jpg; 0.183522301907; 2.18092518561; 1.0; 0.077276578469; 0.309765848087; 27.6596230725; 0.0859308917381; 1.0; 5
T01_2133.jpg; 0.15407507969; 17.8967868701; 1.0; 0.0557966114445; 2.13083680074; 22.0027739251; 0.0598458898437; 1.0; 1
T04_372308.jpg; 0.695763666579; 16.6207743596; 1.0; 0.316304389404; 2.04725698912; 13.2020119312; 0.134925044743; 1.0; 4
T05_3220.jpg; 0.0962580887036; 1.94592458794; 1.0; 0.0354070258152; 0.234138631745; 27.0083540303; 0.156139661413; 1.0; 5
T01_2042.jpg; 0.453526104199; 9.94082293111; 1.0; 0.204377571446; 1.20631067961; 20.9209431345; 0.0644592662842; 1.0; 1
T01_2530.jpg; 0.636555149637; 21.1437817846; 1.0; 0.287177706159; 2.52808599168; 14.0739713361; 0.106904857019; 1.0; 1
T01_2532.jpg; 0.414297956846; 5.77178617382; 1.0; 0.188575598123; 0.700783717394; 25.0742776933; 0.0617661658585; 1.0; 1
T04_372310.jpg; 0.511428479568; 9.71272775635; 1.0; 0.23358701132; 1.20654342333; 23.3158664716; 0.0744391638359; 1.0; 4
T05_3197.jpg; 0.0531589084054; 11.4127813934; 1.0; 0.0126385816814; 1.35911661154; 30.2921156513; 0.0975426953774; 1.0; 5
T04_372291.jpg; 0.615067715337; 17.0131537739; 1.0; 0.276165335664; 2.11024115252; 12.9245223927; 0.114353214914; 1.0; 4
T04_372309.jpg; 0.594708369733; 14.4568085636; 1.0; 0.26873519065; 1.7785660941; 15.5947224297; 0.103856252203; 1.0; 4
T04_372313.jpg; 0.49242442238; 15.7446062567; 1.0; 0.220404827396; 1.89468716289; 18.0097087379; 0.0778226747264; 1.0; 4
T04_372306.jpg; 0.90623163796; 16.8460638671; 1.0; 0.418984518611; 2.08808047725; 11.9396420634; 0.19748623942; 1.0; 4
T02_2143.jpg; 0.116023891318; 30.3881553398; 1.0; 0.0344821190472; 3.63417475728; 24.9553398058; 0.0862353850504; 1.0; 2
T01_2539.jpg; 0.514884660432; 26.3987600889; 1.0; 0.225819822204; 3.16200725231; 13.5557375132; 0.100756031974; 1.0; 1
